Death Trash Language File		
#124:	But I'm persistent. We'll figure this out.	Но я настойчив. Мы всё выясним, несомненно.
#125:	Anything else?	Что-нибудь ещё?
#172:	You have any idea where to get a friend for a big meat guy?	Есть идеи, где найти друга для здоровенного мясистого парня?
#173:	Ehh... what?	Эм ... что?
#174:	I met this giant flesh creature. Looked like some tentacle animal.	Я встретил гигантское создание из плоти. Выглядело как какое-то животное с щупальцами.
#176:	And it's a bit lonely and asking for a friend.	Ему немного одиноко и он ищет друзей.
#177:	Fascinating.	Очаровательно.
#178:	What kind of friend would a creature like that need? Another flesh creature?	Какой друг нужен этому существу? Ещё одно существо из плоти?
#180:	I don't know. It accepted me as a friend though.	Я не знаю. Но он принял меня как друга.
#181:	Interesting.	Интересно.
#182:	Is that creature dangerous?	Это существо опасно?
#183:	I don't know.	Я не знаю.
#184:	...	...
#185:	Interesting.	Интересно.
#186:	Maybe you could repurpose one of the androids for this.	Ты мог бы использовать для этого одного из андроидов.
#187:	That creature gets a friend, we have a chance to observe, and no one gets endangered.	У этого существа появится друг, у нас будет возможность понаблюдать, и никто не подвергнется опасности.
#188:	Where would I get an android for this?	Где я возьму андроида для этого?
#189:	There's no use asking one of the Enforcers.	Бесполезно спрашивать одного из Усилителей.
#190:	But I saw a broken android out there in Tauris, near the old house to the south.	Но я видел сломанного андроида в Таурисе, возле старого дома на юге.
#191:	Alright. Will take a look. Thanks.	Хорошо. Я посмотрю. Спасибо.
#220:	Oh, I think I know which one.	О, кажется, я знаю, о ком ты.
#222:	Thanks.	Спасибо.
#198:	It's that flesh tentacle creature I told you about.	Это то существо с щупальцами из плоти, о котором я вам рассказывал.
#46:	Can you examine me?	Ты можешь меня осмотреть?
#47:	Yes, I would be willing to.	Да, с удовольствием.
#48:	This is quite interesting for me, too, you know.	Это довольно интересно и для меня, знаете ли.
#52:	You would be the first case I could study that's still in a very premature state.	Ты будешь первым случаем, который я смогу изучить, но который всё ещё находится в очень зачаточном состоянии.
#53:	Very exciting.	Очень интересно.
#79:	Premature? So you have an idea what this leads to?	В зачаточном? То есть ты представляешь, к чему это приведет?
#80:	No. Don't know at this point. A mutation perhaps.	Нет. На данный момент не знаю. Возможно, к мутации.
#54:	Ehh... Is there a cure?	А есть ли лекарство?
#56:	I don't think so.	Вряд ли.
#57:	But first things first. I'm not fully equipped to perform human cell study.	Но сначала о главном. Я недостаточно оснащён для исследования человеческих клеток.
#58:	I'm gonna need a medical scanner and some octagon fluid.	Мне понадобится медицинский сканер и немного октагональной жидкости.
#59:	Maybe you can get a scanner from the doctor here in Tauris. Tell him it's for me. Mortus.	Может получится добыть сканер у доктора здесь, в Таурисе. Скажи ему, что это для меня, для Мортуса.
#81:	And there's no octagon fluid around here. You'll have to search one of the old facilities to the north.	Здесь нет октагоновой жидкости. Тебе придется поискать в одном из старых объектов на севере.
#61:	Last but not least, it would be helpful if you got me some mutant brain tissue.	И последнее, но не менее важное: будет полезно, если ты достанешь мне немного мозговой ткани мутанта.
#60:	Alright. I'll take a look.	Хорошо. Я поищу.
#129:	What did you want me to do?	Что там мне нужно было сделать?
#130:	Walk over to the Flesh Nexus and see if the flesh reacts to you.	Подойди к Нексусу Плоти и посмотри, реагирует ли плоть на тебя.
#120:	What was it you needed from me?	Что тебе было нужно?
#121:	Some brain tissue, some octagon fluid, and a medical scanner.	Немного мозговой ткани, немного октагональной жидкости и медицинский сканер.
#122:	Alright. Will take a look.	Хорошо. Я поищу.
#66:	I have all the items you wanted.	У меня есть все, что ты хотел.
#67:	Nice. Give them to me.	Отлично. Давай всё.
#76:	Good. Let me prepare this.	Хорошо, начнём...
#92:	Alright. I've adjusted the frequency of the scanner to listen to any flesh activity.	Отлично. Я настроил частоту сканера на прослушивание любой активности плоти.
#93:	Let me see.	Дай-ка взглянуть.
#101:	Yes. There's definitely some activity.	Да. Определенно есть какая-то активность.
#102:	Not much though.	Но не очень большая.
#144:	Would be interesting to see how the Flesh Nexus reacts to your body if it's enhanced by Octagon Fluid.	Было бы интересно посмотреть, как Нексус Плоти реагирует на твое тело, если оно усилено Октагоновой жидкостью.
#145:	The Flesh Nexus?	Плотский Нексус?
#146:	It's my name for the web of flesh that fills these caves.	Защищайте дом!!!||||Не позволяйте никому войти!!!|||| Если мы преуспеем здесь, мы станем на шаг ближе к настоящей свободе!!!|||| В жопу БОГА И ОСТАЛЬНЫХ! |||| И, пожалуйста, не двигайте кровати.
#147:	It has mass, tentacles and nodes.	У нее есть масса, щупальца и узлы.
#148:	There's a remarkable node here at the back of this cave.	Здесь, в глубине пещеры, есть замечательный узел.
#103:	Here, let me apply some of that Octagon fluid to your skin.	Позволь мне нанести немного этой жидкости Октагона на твою кожу.
#170:	If I am correct, then this should make you a lot more attractive to the Nexus.	Если я прав, то это должно сделать тебя гораздо более привлекательным для Нексуса.
#149:	Go over to the node and give it a try.	Подойди к узлу и попробуй.
#150:	Alright.	Хорошо.
#211:	Oh. I already talked to that thing.	О. Я уже говорил с этой штукой.
#212:	Interesting. Your mutations must have developed further than suspected.	Интересно. Твои мутации, видимо, развились дальше, чем предполагалось.
#213:	But more importantly, what did you see? Is it intelligent?	Но что более важно, что ты видел? Оно разумное?
#162:	I'm not entirely sure about the Flesh Nexus itself.	Я не совсем уверен насчет самого Нексуса Плоти.
#135:	But there was someone in there, communicating through the Nexus.	Но там был кто-то, кто общался через Нексуса.
#136:	Called himself the Oracle. And he wants me to find him.	Называет себя Оракулом. И он хочет, чтобы я нашел его.
#137:	Oh. But... How? Why?	О. Но... Как? Почему?
#163:	I don't know yet.	Я пока не знаю.
#231:	Fascinating.	Очаровательно.
#232:	The Oracle mentioned a worm shaman.	Оракул упоминал о шамане-черве.
#234:	And that a worm shaman is bound to help the Oracle.	И что шаман-червь обязан помогать Оракулу.
#233:	That sounds odd.	Звучит странно.
#235:	A shaman, you say? Maybe like that witch at the old trees?	Шаман, говоришь? Может быть, это та ведьма у старых деревьев?
#251:	A witch?	Ведьма?
#253:	It's what the people call her. I don't really know what's up with her.	Так ее называют люди. Я действительно не знаю, что с ней.
#254:	Witch. Shaman. Maybe it's the same. Or connected.	Ведьма. Шаман. Может быть, это одно и то же. Или связан.
#238:	I think you should try talking to her.	Я думаю, тебе стоит попробовать поговорить с ней.
#239:	Alright.	Хорошо.
#205:	Fascinating. Sounds like a real adventure.	Увлекательно. Звучит как настоящее приключение.
#140:	I think you've earned yourself some rest now, though.	Я думаю, что вы заслужили себе немного отдыха.
#109:	I examined the Flesh Nexus...	Я исследовал Нексус плоти...
#110:	And?	Иии..?
#152:	It reacts to me. I feel like I could communicate with it, even.	Он реагирует на меня. Мне кажется, что я даже могу с ним общаться.
#106:	Only, my voice is not strong enough, or something like that.	Только мой голос недостаточно силен, или что-то в этом роде.
#107:	Fascinating.	Очаровательно.
#153:	How would you... how would you get a stronger voice for that?	Как бы тебе... усилить голос?
#117:	I don't know. I'll look around.	Даже и не знаю, нужно подумать.
#154:	Maybe I'll find another flesh node or stuff like that.	Может быть, я найду другой узел плоти или что-то в этом роде.
#155:	I don't know, really.	Я не знаю, правда.
#112:	I met this giant flesh creature though. Looked like some tentacle animal.	Я встретил одно гигантское существо из плоти. Похоже на какое-то животное со щупальцами.
#114:	Maybe this creature might teach me how to get a stronger voice?	Может, это существо может научить меня, как получить более сильный голос?
#115:	Interesting.	Интересно.
#156:	Yes. Worth a shot, I guess.	Да. Стоит попробовать, я думаю.
#118:	Ok. I'll go talk to it.	Хорошо. Я пойду поговорю с ним.
#200:	Maybe that flesh tentacle creature I told you about.	Может, то существо плоти с щупальцами, о котором я тебе говорил.
#132:	I've talked to the Flesh Nexus.	Я говорил с Нексусом Плоти.
#133:	You did? Is it... are we talking about an intelligent being here?	Правда? Это... мы говорим о разумном существе?
#243:	About the Oracle...	Об Оракуле...
#166:	About the Flesh Nexus...	О Нексусе Плоти...
#167:	You wanted to visit that tentacle creature, see if it can teach you how to communicate with the Flesh Nexus.	Ты хотел посетить это щупальцевое существо, может, оно научит тебя общаться с Нексусом Плоти.
#169:	Ah, right.	Ах, да.
#158:	I feel ready to talk to the Flesh Nexus now.	Теперь я чувствую, что готов поговорить с Нексусом Плоти.
#164:	Alright. How would you do it?	Хорошо. Как ты будешь это делать?
#160:	Don't know how, but I feel like I have a voice now.	Не знаю как, но я чувствую, что у меня теперь есть голос.
#161:	Interesting. Please, give it a try.	Интересно. Пожалуйста, попробуй.
#2:	A visitor.	Посетитель.
#11:	What are you doing here?	Что ты здесь делаешь?
#12:	Examining the flesh. The machines. Finding out about our place among them.	Осматриваю плоть. Машины. Пытаюсь выясняю наше место среди них.
#13:	But my current studies are mostly focused on the flesh.	Но мои нынешние исследования в основном сосредоточены на плоти.
#14:	I wonder... What's your perception of all the forms of meat around us?	Интересно... А как ты относишься ко всем видам мяса вокруг нас?
#85:	[Stay silent]	[Промолчать].
#86:	My general observations would be that it's unusual and we cannot discern where it comes from.	Мои общие наблюдения заключаются в том, что оно необычно, и мы не можем определить, откуда оно берется.
